8-Apr-16,1184,1197,1181,1190.65,1189.447419,121166,5958,144120586,30855,25.47,16,6.65
7-Apr-16,1215,1215,1177,1182.5,1191.838176,221401,11324,263874164,76426,34.52,38,-32.5
6-Apr-16,1196,1215,1183,1209.55,1198.665215,185731,10078,222629289,33926,18.27,32,13.55
5-Apr-16,1233,1234.95,1190,1194.95,1210.15468,242403,12583,293345125,91090,37.58,44.95,-38.05
4-Apr-16,1240,1249.85,1223.5,1235.75,1235.263178,123316,6645,152327714,29925,24.27,26.35,-4.25
1-Apr-16,1216.5,1247.9,1212.6,1238.3,1235.329886,170753,10315,210936284,35871,21.01,35.3,21.8
31-Mar-16,1228,1229.8,1211.6,1216.2,1221.579592,192104,9932,234670326,73935,38.49,18.2,-11.8
30-Mar-16,1205,1229.9,1202.05,1226.75,1217.033283,170986,7265,208095653,43542,25.47,27.85,21.75
29-Mar-16,1208.7,1215.1,1190,1193.2,1198.477032,159377,8149,191009674,53820,33.77,25.1,-15.5
28-Mar-16,1241,1245.5,1199.65,1205.9,1224.736582,151349,8075,185362657,43601,28.81,45.85,-35.1
23-Mar-16,1242,1248.15,1230.35,1241.75,1240.832837,176546,7210,219064074,42028,23.81,17.8,-0.25
22-Mar-16,1235,1244.85,1224.5,1237.1,1236.46378,196507,9514,242973788,52179,26.55,20.35,2.1
21-Mar-16,1195,1231.95,1194.25,1227.8,1214.872883,513809,15365,624212621,285853,55.63,37.7,32.8
18-Mar-16,1199,1202.55,1190.3,1199.25,1197.247485,135200,5858,161867860,38780,28.68,12.25,0.25
17-Mar-16,1197,1204.65,1185.6,1193.8,1195.797167,272811,9494,326226621,106173,38.92,19.05,-3.2
16-Mar-16,1188,1191.9,1164.5,1182.85,1178.308682,247530,9544,291666748,76091,30.74,27.4,-5.15
15-Mar-16,1185.2,1197,1176.25,1181.1,1186.104957,149128,8129,176881460,32946,22.09,20.75,-4.1
14-Mar-16,1195,1205.9,1177.65,1183.75,1190.005398,326626,8251,388686703,193215,59.15,28.25,-11.25
11-Mar-16,1194,1201.45,1172.8,1185.8,1186.940799,186009,10648,220781671,45945,24.7,28.65,-8.2
10-Mar-16,1215,1221.6,1182.6,1186,1194.818979,243889,11932,291403206,57552,23.6,39,-29
9-Mar-16,1187.75,1219.45,1178,1212.95,1202.059993,295049,14153,354666599,115409,39.12,41.45,25.2
8-Mar-16,1200,1211.95,1174.4,1187.3,1191.583986,212685,11443,253432040,39610,18.62,37.55,-12.7
4-Mar-16,1219,1224,1188,1193.75,1200.877306,255824,14213,307213236,64544,25.23,36,-25.25
3-Mar-16,1145.1,1211.7,1135,1206.15,1183.000412,494887,24281,585451525,141117,28.51,76.7,61.05
2-Mar-16,1141.3,1150.7,1134.65,1137.8,1142.361466,215287,11194,245935573,65278,30.32,16.05,-3.5
1-Mar-16,1090,1130.25,1081,1123.75,1112.602999,248516,13716,276499647,65933,26.53,49.25,33.75
29-Feb-16,1113,1123.8,1055.1,1079.25,1095.530867,467351,25876,511997446,86233,18.45,68.7,-33.75
26-Feb-16,1097,1116.35,1093,1110.7,1108.301832,158641,8251,175822111,47351,29.85,23.35,13.7
25-Feb-16,1116,1120.2,1082.5,1086.9,1100.869839,193783,12210,213329860,68938,35.57,37.7,-29.1
24-Feb-16,1125,1130,1110,1113.25,1118.896314,135621,8126,151745837,40414,29.8,20,-11.75
23-Feb-16,1155,1157.15,1125.65,1130.1,1133.971024,177043,7863,200761632,72533,40.97,31.5,-24.9
22-Feb-16,1153.9,1168,1142.1,1150.45,1155.027388,146084,7622,168731021,26554,18.18,25.9,-3.45
19-Feb-16,1148.95,1168.7,1131.95,1151.25,1150.207828,204963,11162,235750047,22278,10.87,36.75,2.3
18-Feb-16,1135,1174.65,1133.05,1149.25,1156.891163,408878,19162,473027345,116426,28.47,41.6,14.25
17-Feb-16,1109.9,1133.1,1082.65,1122.15,1111.885398,322133,14740,358174979,65223,20.25,50.45,12.25
16-Feb-16,1158.2,1165,1101.1,1107.9,1123.443064,259651,12016,291703115,53434,20.58,63.9,-50.3
15-Feb-16,1074.9,1154.7,1067.95,1149.15,1125.324934,389378,21959,438176772,124825,32.06,86.75,74.25
12-Feb-16,1100,1103.2,1016.6,1053.7,1050.778035,643632,27189,676314368,124777,19.39,86.6,-46.3
11-Feb-16,1118,1124.4,1079,1092.3,1099.682206,344431,14008,378764642,108039,31.37,45.4,-25.7
10-Feb-16,1109.65,1129.95,1104.4,1122.6,1115.870416,209108,8407,233337431,42452,20.3,25.55,12.95
9-Feb-16,1121,1127.6,1103.05,1114.45,1114.914144,177494,7423,197890571,45243,25.49,24.55,-6.55
8-Feb-16,1139,1157.25,1121.05,1130.25,1142.99001,207805,8261,237519039,52112,25.08,36.2,-8.75
5-Feb-16,1137,1151,1127.65,1139.65,1137.61855,241754,9586,275023835,53491,22.13,23.35,2.65
4-Feb-16,1125,1149.7,1117,1136.05,1137.520313,328735,13751,373942740,118884,36.16,32.7,11.05
3-Feb-16,1110,1116.35,1094,1107.45,1103.554842,229476,10154,253239351,48471,21.12,22.35,-2.55
2-Feb-16,1126,1143.95,1110.6,1121.6,1126.144435,297747,13313,335306127,69816,23.45,33.35,-4.4
1-Feb-16,1125,1159,1111,1122.15,1135.483215,471366,23325,535228181,86462,18.34,48,-2.85
29-Jan-16,1072,1108,1070.05,1102.2,1089.4838,399107,16935,434820611,75903,19.02,37.95,30.2
28-Jan-16,1107.3,1107.3,1072.2,1077.15,1086.349353,379613,14475,412392337,199266,52.49,35.1,-30.15
27-Jan-16,1119.7,1121.95,1098.4,1107.3,1107.226667,193076,9289,213778896,47540,24.62,23.55,-12.4
25-Jan-16,1150.3,1158.15,1110,1113.85,1128.434355,259350,11035,292659450,88001,33.93,48.15,-36.45
22-Jan-16,1113.3,1145,1110.3,1142,1133.03085,254779,13238,288672467,67891,26.65,34.7,28.7
21-Jan-16,1125.3,1137.9,1092,1102.3,1111.076311,325195,11987,361316461,78268,24.07,45.9,-23
20-Jan-16,1103.9,1119.95,1078.4,1113.1,1094.253821,354872,15384,388320042,94728,26.69,41.55,9.2
19-Jan-16,1083.9,1130,1070,1122.7,1106.318364,341885,16479,378233654,82541,24.14,60,38.8
18-Jan-16,1106.05,1109.15,1075.4,1082.9,1087.677365,301288,13226,327704138,78767,26.14,33.75,-23.15
