8-Apr-16,2375,2404.75,2350.15,2390.65,2381.95201,10148,1270,24172049,1164,11.47,54.6,15.65
7-Apr-16,2386,2390.3,2356,2374.8,2371.916263,7631,1078,18100093,1324,17.35,34.3,-11.2
6-Apr-16,2397.2,2425,2391.05,2396.75,2400.466967,4223,691,10137172,1138,26.95,33.95,-0.45
5-Apr-16,2450,2460,2387,2396.45,2407.930853,24759,2876,59617960,9696,39.16,73,-53.55
4-Apr-16,2420,2477.4,2420,2449.7,2453.019143,21574,2625,52921435,1743,8.08,57.4,29.7
1-Apr-16,2407,2424.95,2380,2417.15,2403.884601,13111,2280,31517331,2538,19.36,44.95,10.15
31-Mar-16,2420.95,2455,2392.45,2406.1,2430.940612,12511,1319,30413498,3839,30.68,62.55,-14.85
30-Mar-16,2360,2434,2360,2417.2,2412.312741,23553,2886,56817202,4699,19.95,74,57.2
29-Mar-16,2361.5,2374.5,2333.85,2347.3,2351.644994,11197,781,26331369,2809,25.09,40.65,-14.2
28-Mar-16,2367,2370.05,2334,2355.5,2349.55879,7008,852,16465708,1434,20.46,36.05,-11.5
23-Mar-16,2317.85,2363,2305.2,2354.45,2337.944303,12963,1301,30306772,3066,23.65,57.8,36.6
22-Mar-16,2315,2324.7,2299.5,2309.65,2310.269785,14923,1165,34476156,5917,39.65,25.2,-5.35
21-Mar-16,2301.85,2317,2289.55,2311.8,2306.309963,8030,1014,18519669,2049,25.52,27.45,9.95
18-Mar-16,2275,2308.8,2271.8,2301.85,2293.33268,10710,1262,24561593,3026,28.25,37,26.85
17-Mar-16,2268,2282,2251.55,2269.8,2268.434163,15098,1929,34248819,5005,33.15,30.45,1.8
16-Mar-16,2244,2258.7,2213.2,2249.65,2242.033087,19796,1987,44383287,3449,17.42,45.5,5.65
15-Mar-16,2314,2325.8,2268.6,2278.45,2293.266104,14453,1658,33144575,5023,34.75,57.2,-35.55
14-Mar-16,2331.95,2331.95,2303,2313.05,2314.220637,15632,1578,36175897,3731,23.87,28.95,-18.9
11-Mar-16,2314.55,2346.8,2312.05,2325.8,2327.689933,9914,1180,23076718,1438,14.5,34.75,11.25
10-Mar-16,2325,2337.45,2305.3,2319.9,2320.821636,18423,2378,42756497,4076,22.12,32.15,-5.1
9-Mar-16,2323.3,2333.2,2297.75,2313.85,2318.724838,19712,1874,45706704,4548,23.07,35.45,-9.45
8-Mar-16,2306.25,2340,2285.45,2316.85,2321.57778,18938,1832,43966040,3563,18.81,54.55,10.6
4-Mar-16,2283,2321,2263.55,2304.7,2289.551843,18286,2275,41866745,3490,19.09,57.45,21.7
3-Mar-16,2264,2285.3,2238.95,2279.25,2268.636447,29594,2326,67138027,7318,24.73,46.35,15.25
2-Mar-16,2262,2315.35,2216.95,2233.6,2251.716199,77262,6025,173972097,30105,38.96,98.4,-28.4
1-Mar-16,2206.5,2266.5,2206.5,2260,2245.786759,16071,1694,36092039,2445,15.21,60,53.5
29-Feb-16,2240,2263.9,2173.4,2200.4,2213.757428,61256,6739,135605925,13248,21.63,90.5,-39.6
26-Feb-16,2340,2349,2227.9,2236.85,2251.909465,49285,4705,110985358,18984,38.52,121.1,-103.15
25-Feb-16,2349.9,2351.5,2293,2317.8,2309.167065,61988,2634,143140648,41539,67.01,58.5,-32.1
24-Feb-16,2396,2409,2334.2,2344.65,2365.718143,11740,1688,27773531,1695,14.44,74.8,-51.35
23-Feb-16,2476.75,2476.75,2387.1,2396.25,2416.554003,14953,1863,36134732,1308,8.75,89.65,-80.5
22-Feb-16,2465,2488,2450,2475.3,2471.202943,13457,2340,33254978,5535,41.13,38,10.3
19-Feb-16,2410,2466.8,2406.6,2457,2441.758771,16076,2051,39253714,2513,15.63,60.2,47
18-Feb-16,2370,2416.5,2363.2,2405.5,2392.961345,13685,1820,32747676,1713,12.52,53.3,35.5
17-Feb-16,2336,2375,2266.4,2356.9,2302.150694,23624,3097,54386008,3108,13.16,108.6,20.9
16-Feb-16,2353.1,2367,2322.1,2334.75,2342.452676,18965,2191,44424615,2715,14.32,44.9,-18.35
15-Feb-16,2328.75,2363.7,2306.35,2343.25,2328.642612,22407,2801,52177895,4828,21.55,57.35,14.5
12-Feb-16,2315,2331,2251.55,2302.95,2282.122363,16116,1772,36778684,3726,23.12,79.45,-12.05
11-Feb-16,2380.65,2386.85,2289.6,2331.15,2355.730846,12974,1706,30563252,3343,25.77,97.25,-49.5
10-Feb-16,2381,2384,2341.7,2371.05,2363.018786,10593,903,25031458,2491,23.52,42.3,-9.95
9-Feb-16,2348.7,2386,2340,2377.65,2365.564377,15316,1405,36230984,2933,19.15,46,28.95
8-Feb-16,2356.7,2389,2343.45,2348.7,2365.405643,8860,1006,20957494,1246,14.06,45.55,-8
5-Feb-16,2310.5,2378,2310,2361.1,2347.826008,26553,3004,62341824,5452,20.53,68,50.6
4-Feb-16,2364,2392.75,2292.25,2310.05,2337.133778,155459,14365,363328480,26025,16.74,100.5,-53.95
3-Feb-16,2368,2396.85,2332.1,2348.05,2366.91254,18900,2202,44734647,1715,9.07,64.75,-19.95
2-Feb-16,2322.55,2382.75,2300,2362.55,2355.342749,30941,3964,72876660,6695,21.64,82.75,40
1-Feb-16,2380,2380,2312.5,2328.1,2330.705002,14234,1982,33175255,4005,28.14,67.5,-51.9
29-Jan-16,2270,2360,2264.6,2341.9,2302.667119,14005,1592,32248853,2570,18.35,95.4,71.9
28-Jan-16,2303,2309.35,2250,2269.75,2284.476726,15103,1721,34502452,3555,23.54,59.35,-33.25
27-Jan-16,2347,2347,2287,2301.7,2304.637071,14642,1939,33744496,4762,32.52,60,-45.3
25-Jan-16,2320.1,2347.45,2311.5,2323.15,2328.121508,8197,1184,19083612,801,9.77,35.95,3.05
22-Jan-16,2290,2334.4,2276.2,2317.6,2315.991137,16473,2505,38151322,3909,23.73,58.2,27.6
21-Jan-16,2278.35,2296.4,2258.2,2274,2273.912362,18314,2087,41644431,4288,23.41,38.2,-4.35
20-Jan-16,2254,2284.95,2230.1,2276.25,2261.176414,10413,1544,23545630,2020,19.4,54.85,22.25
19-Jan-16,2246,2290,2235,2266.6,2266.779641,9362,1395,21221591,2100,22.43,55,20.6
18-Jan-16,2335,2335,2241,2249.6,2258.432733,22277,2807,50311106,3639,16.34,94,-85.4
