8-Apr-16,662.9,670.2,662.4,665,665.3299177,30741,1138,    ,11828,38.48,7.8,2.1
7-Apr-16,666,668.45,656.35,663.15,662.9802509,65370,2493,43339019,24038,36.77,12.1,-2.85
6-Apr-16,671,674,663.2,666.95,664.7708276,282150,3259,187565089,217442,77.07,10.8,-4.05
5-Apr-16,682,685,665,669.45,678.0806207,591635,3029,401176228,31996,5.41,20,-12.55
4-Apr-16,680,688.35,674.4,686.45,681.4033559,62099,3201,42314467,21723,34.98,13.95,6.45
1-Apr-16,680,686.95,677.2,679.4,682.533851,132655,3342,90541528,12667,9.55,9.75,-0.6
31-Mar-16,680,694.9,679.5,681,681.5587796,3580417,2602,2440264641,3511424,98.07,15.4,1
30-Mar-16,680,686,665.45,683.6,673.9561904,141841,4348,95594620,18332,12.92,20.55,3.6
29-Mar-16,675,681.75,669,671.25,673.100564,3619733,3623,2436444324,3522159,97.3,12.75,-3.75
28-Mar-16,660,677.5,660,669.1,663.5654095,3724973,6185,2471763234,3617760,97.12,17.5,9.1
23-Mar-16,664.05,675.6,655.2,659.85,662.9139844,117781,4624,78078672,32394,27.5,20.4,-4.2
22-Mar-16,662.05,669,655.5,664.05,660.1228291,135717,3590,89589890,31063,22.89,13.5,2
21-Mar-16,661.05,665,652.9,664.3,659.7715033,2561547,2655,1690035715,2516963,98.26,12.1,3.25
18-Mar-16,648.4,660.3,647.85,657.75,650.5856438,4096002,5027,2664800098,4041166,98.66,12.45,9.35
17-Mar-16,654,656.7,642.85,652,653.2572681,312977,9418,204454500,83549,26.69,13.85,-2
16-Mar-16,640,653.25,635.5,651.55,640.6651016,3188140,4845,2042530037,3105823,97.42,17.75,11.55
15-Mar-16,635.2,642.65,631.5,639.7,638.8142849,125671,5227,80280430,53733,42.76,11.15,4.5
14-Mar-16,647.6,650.1,633.7,637.95,647.8399084,1083798,3828,702127597,1022469,94.34,16.4,-9.65
11-Mar-16,655,658.45,641,642.75,651.7421024,195217,4273,127231138,125480,64.28,17.45,-12.25
10-Mar-16,670,670,651.5,654.45,658.9775172,115288,5484,75972200,44812,38.87,18.5,-15.55
