8-Apr-16,857,861.75,850,852.25,853.6482315,35114,3735,29975004,9565,27.24,11.75,-4.75
7-Apr-16,868.95,869,854.5,856.95,858.7480678,54213,2575,46555309,27196,50.17,14.5,-12
6-Apr-16,872,874.85,861,864.4,866.4523324,33314,2162,28864993,8755,26.28,13.85,-7.6
5-Apr-16,885,885,862.55,869.25,872.8734844,50310,2791,43914265,12106,24.06,22.45,-15.75
4-Apr-16,875,888,865.95,885.6,877.8413378,50680,2842,44488999,15357,30.3,22.05,10.6
1-Apr-16,860,883.7,860,869.95,874.2761172,47842,2564,41827118,12857,26.87,23.7,9.95
31-Mar-16,880,880,865,868.7,871.1461171,39571,2282,34472123,13523,34.17,15,-11.3
30-Mar-16,863.9,884,862,881.4,872.9502952,66915,3347,58413469,23584,35.24,22,17.5
29-Mar-16,837,859.2,837,854.05,852.3931507,57553,3085,49057783,20404,35.45,22.2,17.05
28-Mar-16,853.75,857.2,842.2,845.35,848.0718768,60562,2912,51360929,27073,44.7,15,-8.4
23-Mar-16,854,857.55,846.5,850,850.898321,42585,3244,36235505,14963,35.14,11.05,-4
22-Mar-16,860.1,860.8,846.3,854,852.5199002,86934,4152,74112965,29079,33.45,14.5,-6.1
21-Mar-16,875.05,875.05,852.5,859.55,857.5390477,105115,4976,90140217,34198,32.53,22.55,-15.5
18-Mar-16,867.6,878,861.25,874.9,870.8296232,78749,3005,68576962,34875,44.29,16.75,7.3
17-Mar-16,871,875.95,865.2,870.75,870.7392746,36502,2254,31783725,8860,24.27,10.75,-0.25
16-Mar-16,879.9,881.15,863.75,866.85,868.1422476,61639,3933,53511420,15211,24.68,17.4,-13.05
15-Mar-16,905,906.75,877.5,886.1,889.4934075,60903,3568,54172817,9965,16.36,29.25,-18.9
14-Mar-16,900,901.95,888.5,897.3,896.3790141,48766,3106,43712819,12717,26.08,13.45,-2.7
11-Mar-16,899.8,903.1,893.75,896.15,898.1447243,68323,3341,61363942,20461,29.95,9.35,-3.65
10-Mar-16,874,894,871,893.15,877.7105282,726171,4815,637367932,654779,90.17,23,19.15
9-Mar-16,870.5,888.75,870.5,877,883.1713669,101023,3525,89220621,38248,37.86,18.25,6.5
8-Mar-16,870,878.95,859.25,872.9,869.6419654,119103,4856,103576967,47994,40.3,19.7,2.9
4-Mar-16,884,890,860.65,867.1,870.6718459,99822,6059,86912205,20855,20.89,29.35,-16.9
3-Mar-16,875,896,872.5,880.1,884.8855491,90956,4822,80485650,18556,20.4,23.5,5.1
2-Mar-16,872.25,881,867,871.8,874.4437299,88475,5615,77366409,27063,30.59,14,-0.45
1-Mar-16,856,874,849.25,872.25,863.8436251,49522,2816,42779264,14906,30.1,24.75,16.25
29-Feb-16,866,868.1,843.95,848.55,854.8800247,60029,3935,51317593,12067,20.1,24.15,-17.45
26-Feb-16,863,873,854.3,860.9,862.0148615,33173,1796,28595619,3545,10.69,18.7,-2.1
25-Feb-16,874,884.25,858.5,862.65,871.0023501,62124,3459,54110150,13880,22.34,25.75,-11.35
24-Feb-16,875,885,874.8,879,879.8983225,71176,3740,62627643,19112,26.85,10.2,4
23-Feb-16,870.85,877.5,865.05,874.5,872.9684079,98759,4331,86213487,33594,34.02,12.45,3.65
22-Feb-16,854.15,872.2,854.15,868.95,866.0783665,62565,2994,54186193,23305,37.25,18.05,14.8
19-Feb-16,835.9,856.95,829.9,854.1,845.1229708,63324,4738,53516567,19032,30.05,27.05,18.2
18-Feb-16,856,862.55,831,835.95,855.7232348,247719,3899,211978904,195611,78.96,31.55,-20.05
17-Feb-16,841,857.4,827.2,853.8,840.1590889,79817,4907,67058978,22021,27.59,30.2,12.8
16-Feb-16,858,862,835.65,841,845.1008004,68839,4023,58175894,18811,27.33,26.35,-17
15-Feb-16,865,872.65,852,857.75,859.3764582,58721,3064,50463445,17910,30.5,20.65,-7.25
12-Feb-16,855,873.25,846.75,856.15,857.0094632,76190,3180,65295551,16206,21.27,26.5,1.15
11-Feb-16,878.5,878.5,851.1,855.3,861.1560714,72281,4210,62245222,26900,37.22,27.4,-23.2
10-Feb-16,880.1,888,867.5,876.95,875.9459621,40046,1716,35078132,6742,16.84,20.5,-3.15
9-Feb-16,885,893.4,879,884.2,885.5857694,61473,2084,54439614,26147,42.53,14.4,-0.8
8-Feb-16,899.25,907.85,885,887.2,895.6634732,72648,3585,65068160,27558,37.93,22.85,-12.05
5-Feb-16,890,903,888,897.15,896.5060084,88959,4260,79752278,23146,26.02,15,7.15
4-Feb-16,884,893.5,866.55,888.7,885.7509611,110027,4317,97456521,25949,23.58,26.95,4.7
3-Feb-16,875,883.35,858.65,863.4,872.4726022,53070,2345,46302121,15831,29.83,24.7,-11.6
2-Feb-16,887.4,894.7,877,880.7,883.9499643,50424,2616,44572293,9948,19.73,17.7,-6.7
1-Feb-16,873.55,890,872.45,887.25,885.1925069,54050,3166,47844655,18180,33.64,17.55,13.7
29-Jan-16,861,874.35,861,868.85,868.2746535,42428,1941,36839157,15621,36.82,13.35,7.85
28-Jan-16,857,864.9,852.65,859.65,859.1775327,44972,2008,38638932,11871,26.4,12.25,2.65
27-Jan-16,880,881.9,855.5,858.7,862.1462417,142032,3039,122452355,99167,69.82,26.4,-21.3
25-Jan-16,872.55,881.95,868.45,877.4,877.3891873,61816,3423,54236690,21316,34.48,13.5,4.85
22-Jan-16,851.05,873.1,849.75,869.5,862.2920103,102832,4204,88671212,29842,29.02,23.35,18.45
21-Jan-16,854,855.9,841.55,843.9,848.6083831,79708,3216,67640877,13502,16.94,14.35,-10.1
20-Jan-16,839,855.8,830,839.35,842.3928522,164637,6625,138689032,46611,28.31,25.8,0.35
19-Jan-16,870.9,871,825,845.2,843.837645,239044,9113,201714326,40481,16.93,46,-25.7
18-Jan-16,882,892.75,841.1,850.6,867.8060978,163567,6566,141944440,26889,16.44,51.65,-31.4
15-Jan-16,896,898,875,879.5,884.6018976,89271,4232,78969296,18710,20.96,23,-16.5
14-Jan-16,865,897.25,851.25,890.2,877.2226945,126339,4591,110827438,34369,27.2,46,25.2
13-Jan-16,878,883,849.75,869.4,867.3993401,72129,2663,62564647,12745,17.67,33.25,-8.6
12-Jan-16,877.5,885.05,870.55,873.15,874.4617471,33919,1579,29660868,6788,20.01,14.5,-4.35
11-Jan-16,875,883.5,862.1,873.75,873.8007685,49445,2065,43205079,9393,19,21.4,-1.25
8-Jan-16,875.1,882.6,867.05,875.2,875.1209617,66922,3099,58564845,15976,23.87,15.55,0.1
7-Jan-16,885,891.1,868,871.55,880.5494101,69085,2490,60832756,17291,25.03,23.1,-13.45
6-Jan-16,906,912,883.95,886.55,896.991717,187735,7265,168396740,84752,45.14,28.05,-19.45
5-Jan-16,881,905,881,900.85,899.1203531,117014,4258,105209669,34760,29.71,24,19.85
4-Jan-16,880,891.8,871.95,880.65,880.6246586,56386,3335,49654902,13051,23.15,19.85,0.65
1-Jan-16,882.95,885.5,878.5,880.15,881.0119123,17377,795,15309344,4012,23.09,7,-2.8
31-Dec-15,876.45,886,875.45,883.85,880.7471821,34511,1218,30395466,9773,28.32,10.55,7.4
