8-Apr-16,411,413.75,407.45,412.3,411.1539722,77475,3284,31854154,19345,24.97,6.3,1.3
7-Apr-16,413.9,415.75,407.55,410.95,411.913959,133355,4165,54930786,37358,28.01,8.2,-2.95
6-Apr-16,408,415.8,396.5,410.7,408.5974152,161248,6232,65885516,38245,23.72,19.3,2.7
5-Apr-16,408,411.75,398.35,401.55,405.8446063,120243,4041,48799973,23376,19.44,13.4,-6.45
4-Apr-16,403,403.9,393.85,401.95,398.8158665,51908,1940,20701734,30598,58.95,10.05,-1.05
1-Apr-16,393.5,396.45,391.5,393.15,393.8259156,49993,2130,19688539,21166,42.34,4.95,-0.35
31-Mar-16,400,408.45,391.7,393.45,395.0496819,339339,5419,134055764,265765,78.32,16.75,-6.55
30-Mar-16,395,403.75,394.5,400,400.9359018,73871,2760,29617536,30526,41.32,9.25,5
29-Mar-16,396,396.45,391.95,394.4,394.5869482,39029,1967,15400334,16662,42.69,4.5,-1.6
28-Mar-16,393.1,396.5,390.85,391.8,393.2351944,30090,1367,11832447,9648,32.06,5.65,-1.3
23-Mar-16,395,397.55,390.85,393,393.3096505,87560,3363,34438193,48279,55.14,6.7,-2
22-Mar-16,394.55,400.75,392.8,394.3,395.2096685,83446,3317,32978666,37951,45.48,7.95,-0.25
21-Mar-16,399,399,392.7,394.85,395.1194919,160990,5103,63610287,72636,45.12,6.3,-4.15
18-Mar-16,399,402.1,390,391.9,395.4799442,77459,2108,30633481,25761,33.26,12.1,-7.1
17-Mar-16,395,405,393.85,398.75,401.3109538,209015,5771,83880009,87645,41.93,11.15,3.75
16-Mar-16,393.6,394.25,386.65,388.5,391.1384197,34930,1609,13662465,9222,26.4,7.6,-5.1
15-Mar-16,389.8,394.2,385.2,392.35,392.0798299,56896,2187,22307774,23269,40.9,9,2.55
14-Mar-16,386.6,390.95,381.9,384.85,384.913302,28086,1623,10810675,6657,23.7,9.05,-1.75
