8-Apr-16,1050.15,1063.15,1050.15,1058.8,1057.71227,139221,942,147255760,18019,12.94,13,8.65
7-Apr-16,1070,1071,1047.2,1055.65,1056.450494,39965,2177,42221044,10393,26.01,23.8,-14.35
6-Apr-16,1065,1066.8,1056.7,1061.5,1062.376817,43618,1595,46338752,14330,32.85,10.1,-3.5
5-Apr-16,1068,1076.65,1055.25,1058.3,1065.263613,79245,2453,84416815,22658,28.59,21.4,-9.7
4-Apr-16,1069,1072.45,1064.3,1069.3,1068.626249,35026,1099,37429703,11202,31.98,8.15,0.3
1-Apr-16,1066,1073,1057,1065,1064.033179,37705,1316,40119371,8429,22.36,16,-1
31-Mar-16,1064.95,1078.7,1062,1071.2,1073.080273,63583,2301,68229663,25685,40.4,16.7,6.25
30-Mar-16,1055,1069.85,1053.5,1064.8,1063.072531,69584,2206,73972839,37001,53.17,16.35,9.8
29-Mar-16,1047.6,1059.25,1044.55,1053.25,1054.377716,51499,2030,54299398,20938,40.66,14.7,5.65
28-Mar-16,1045.05,1053,1041.8,1047.6,1049.338794,105294,2162,110489079,67081,63.71,11.2,2.55
23-Mar-16,1054,1054,1040.4,1048.85,1046.996056,169355,3065,177314017,97594,57.63,13.6,-5.15
22-Mar-16,1044,1056.55,1041.05,1053.7,1048.602122,40148,1280,42099278,15168,37.78,15.5,9.7
21-Mar-16,1028,1046,1028,1044.25,1039.751976,84496,3782,87854883,32042,37.92,18,16.25
18-Mar-16,1019,1031.25,1016.5,1028.65,1026.455116,63140,1935,64810376,16476,26.09,14.75,9.65
17-Mar-16,1035,1039.5,1011.3,1017.85,1029.629162,74008,1922,76200795,17858,24.13,28.2,-17.15
16-Mar-16,1030.1,1034,1019.65,1030.75,1022.002979,797218,6459,814759171,723956,90.81,14.35,0.65
15-Mar-16,1030,1030,1021.5,1027.35,1024.0215,2031246,1703,2080039576,2008073,98.86,8.5,-2.65
14-Mar-16,1028.45,1037.85,1025.6,1027.85,1030.005658,74941,7904,77189654,34152,45.57,12.25,-0.6
11-Mar-16,1021.25,1031,1013.4,1028.45,1025.264979,64039,4057,65656944,24458,38.19,17.6,7.2
10-Mar-16,1025,1025,1011,1020.7,1019.248084,46331,1674,47222783,9992,21.57,14,-4.3
9-Mar-16,1016,1030,1007,1025.9,1020.871506,76447,2721,78042564,32841,42.96,23,9.9
8-Mar-16,1020.4,1022.25,1010,1015.85,1016.578872,36908,1526,37519893,9804,26.56,12.25,-4.55
4-Mar-16,1015,1025,994.2,1021.05,1010.135576,81762,2976,82590705,23378,28.59,30.8,6.05
3-Mar-16,1007,1019.75,1007,1013.85,1014.465549,65819,2416,66771108,20091,30.52,12.75,6.85
2-Mar-16,994,1010.6,994,1008.05,1004.387522,92720,3205,93126811,32133,34.66,16.6,14.05
1-Mar-16,980,986.5,972.5,985,979.9130876,64007,2150,62721297,17911,27.98,14,5
29-Feb-16,962,982.55,928.8,972.55,959.006458,208732,6098,200175336,40382,19.35,53.75,10.55
26-Feb-16,949.95,970.55,946,959.85,959.6523519,84039,2742,80648224,21305,25.35,24.55,9.9
25-Feb-16,952.1,957.4,942,946.7,949.1442499,103799,2814,98520224,52144,50.24,15.4,-5.4
24-Feb-16,963,963,945.75,949.5,953.5537343,85960,4429,81967479,35666,41.49,17.25,-13.5
23-Feb-16,991,991,966,969.9,972.2585026,161039,4665,156571537,71475,44.38,25,-21.1
22-Feb-16,994,996,985,990.9,990.6584172,95643,2561,94749543,42534,44.47,11,-3.1
19-Feb-16,989,993.5,974,988.05,982.0320771,58827,1899,57770001,18178,30.9,19.5,-0.95
18-Feb-16,983,990.75,977,989.6,981.3101655,190408,3728,186849306,132708,69.7,13.75,6.6
17-Feb-16,975.2,980,959.1,975.2,969.0219546,97747,5306,94718989,29437,30.12,20.9,0
16-Feb-16,980,980,962.5,973.45,972.1690466,138731,2649,134869984,75486,54.41,17.5,-6.55
15-Feb-16,996,996,970,974.2,977.4195712,242326,5632,236854175,151021,62.32,26,-21.8
12-Feb-16,982,986.4,966.6,973.35,976.8569808,239758,5901,234209276,102851,42.9,19.8,-8.65
11-Feb-16,1016,1016,970.85,976.05,990.0585659,111874,4997,110761812,45647,40.8,45.15,-39.95
10-Feb-16,1026,1029.9,1011,1013.85,1017.902151,57691,2248,58723793,20395,35.35,18.9,-12.15
9-Feb-16,1030,1031.4,1021.85,1026,1026.493352,73327,2385,75269678,38140,52.01,9.55,-4
8-Feb-16,1056,1058.1,1030.05,1037.2,1046.065446,30850,1558,32271119,9913,32.13,28.05,-18.8
5-Feb-16,1051,1063,1049.05,1056.4,1056.623692,41466,1477,43813958,12416,29.94,13.95,5.4
4-Feb-16,1050,1054.8,1046.85,1050.3,1050.909746,84451,2777,88750379,36934,43.73,7.95,0.3
3-Feb-16,1049,1051.2,1041.75,1043.8,1046.006529,26497,1469,27716035,9447,35.65,9.45,-5.2
2-Feb-16,1061.2,1065,1052.55,1055.5,1061.179211,37375,1635,39661573,7558,20.22,12.45,-5.7
1-Feb-16,1055,1066.95,1054.25,1061.2,1060.753365,40785,1962,43262826,14040,34.42,12.7,6.2
29-Jan-16,1032.45,1053,1032.45,1048.95,1045.650629,42525,1767,44466293,13834,32.53,20.55,16.5
28-Jan-16,1035.9,1046,1030,1032.5,1038.935496,41160,1495,42762585,16204,39.37,16,-3.4
27-Jan-16,1049.5,1049.5,1032.4,1035.85,1040.322952,81495,2521,84781119,35102,43.07,17.1,-13.65
25-Jan-16,1035,1046.8,1033.25,1039.95,1038.992832,135176,5072,140446895,35259,26.08,13.55,4.95
22-Jan-16,1026,1043,1026,1030.3,1033.241884,83073,3965,85834503,39433,47.47,17,4.3
21-Jan-16,1026,1032.95,1014,1023.6,1019.801046,73248,2607,74698387,33672,45.97,18.95,-2.4
20-Jan-16,1034,1034,1008.35,1017.2,1015.145771,171427,4527,174023394,113583,66.26,25.65,-16.8
19-Jan-16,1029.15,1038.75,1027.25,1035.55,1032.376404,275542,2462,284463059,38529,13.98,11.5,6.4
18-Jan-16,1025,1040.9,1024.3,1029.15,1032.503561,201908,3954,208470729,120641,59.75,16.6,4.15
15-Jan-16,1049.55,1055.6,1037,1042.85,1046.873032,203059,3613,212576991,112697,55.5,18.6,-6.7
14-Jan-16,1050,1056.95,1039.25,1049.55,1049.230506,72445,2460,76011504,34447,47.55,17.7,-0.45
13-Jan-16,1056,1062.25,1039,1059.25,1057.101188,471141,3259,498043711,29192,6.2,23.25,3.25
12-Jan-16,1058,1060.15,1044.2,1049.5,1050.140998,34660,1646,36397887,17078,49.27,15.95,-8.5
11-Jan-16,1058,1061.75,1045.55,1057.6,1055.494733,93228,2628,98401663,47529,50.98,16.2,-0.4
8-Jan-16,1063,1064,1057.35,1061.8,1060.559932,26405,1105,28004085,9576,36.27,6.65,-1.2
7-Jan-16,1062.55,1064.35,1048.25,1052.95,1057.384308,152050,2382,160775284,101048,66.46,16.1,-9.6
6-Jan-16,1061.75,1076.7,1060,1065.3,1067.450101,48538,1635,51811893,12068,24.86,16.7,3.55
5-Jan-16,1078,1078,1060,1061.75,1066.081304,52076,1962,55517250,18560,35.64,18,-16.25
4-Jan-16,1087,1087,1069,1070.85,1074.110487,59292,2495,63686159,25702,43.35,18,-16.15
1-Jan-16,1084.9,1090,1076.05,1088.6,1084.634354,30215,966,32772227,7996,26.46,13.95,3.7
31-Dec-15,1076,1085,1076,1082.75,1081.837509,39713,1241,42963013,19968,50.28,9,6.75
30-Dec-15,1079.9,1081.7,1072.8,1074.1,1075.817864,34370,1158,36975860,14705,42.78,8.9,-5.8
29-Dec-15,1078.1,1080,1071.5,1078.1,1076.657711,18201,797,19596247,6315,34.7,8.5,0
28-Dec-15,1075,1079,1067.4,1076.05,1073.821643,53034,1543,56949057,19223,36.25,11.6,1.05
24-Dec-15,1074.5,1075.75,1068.9,1074.05,1072.421885,19849,881,21286502,5048,25.43,6.85,-0.45
23-Dec-15,1070.05,1078,1069.5,1073.6,1073.311119,48962,1493,52551459,19307,39.43,8.5,3.55
22-Dec-15,1076,1076.25,1054.65,1064.95,1073.558788,278034,1735,298485844,15473,5.57,21.6,-11.05
21-Dec-15,1074.85,1079.45,1069.65,1074.75,1072.8336,26833,2018,28787344,9050,33.73,9.8,-0.1
18-Dec-15,1080,1085.25,1068,1072.8,1073.054499,42166,2319,45246416,14739,34.95,17.25,-7.2
17-Dec-15,1079.95,1082.75,1065.5,1079.8,1075.222826,67115,2656,72163580,16362,24.38,17.25,-0.15
16-Dec-15,1065,1073.1,1060.25,1067,1067.050226,47844,1867,51051951,18588,38.85,12.85,2
15-Dec-15,1054,1061,1046,1057.15,1052.79238,27873,1533,29344482,8609,30.89,15,3.15
14-Dec-15,1045.85,1059,1040,1055.3,1051.565987,35810,1665,37656578,10705,29.89,19,9.45
11-Dec-15,1050,1061,1042.2,1045.85,1049.329798,31116,1502,32650946,10960,35.22,18.8,-4.15
10-Dec-15,1050,1063.2,1044.5,1060.6,1055.315956,47513,2538,50141227,13550,28.52,18.7,10.6
9-Dec-15,1049.35,1056.45,1045.8,1048.4,1050.2944,41481,1718,43567262,15415,37.16,10.65,-0.95
8-Dec-15,1062,1062,1047,1049.35,1053.054504,30181,1423,31782238,11554,38.28,15,-12.65
7-Dec-15,1067,1072,1061.15,1062.45,1065.610027,43044,1690,45868118,18881,43.86,10.85,-4.55
4-Dec-15,1070.35,1072.5,1058.65,1060.2,1062.831579,34099,1335,36241494,13827,40.55,13.85,-10.15
3-Dec-15,1075.15,1081,1068.4,1075.65,1075.184964,32601,1270,35052105,13332,40.89,12.6,0.5
2-Dec-15,1085,1090.9,1071.35,1075.15,1079.084087,25212,1320,27205868,7624,30.24,19.55,-9.85
1-Dec-15,1073,1083,1073,1081.4,1079.6962,37709,1480,40714264,12141,32.2,10,8.4
30-Nov-15,1084.5,1084.5,1071,1075.95,1075.48511,50673,2231,54498057,14198,28.02,13.5,-8.55
27-Nov-15,1063,1080.6,1062.2,1078.65,1075.579371,39265,1996,42232624,10990,27.99,18.4,15.65
26-Nov-15,1064,1067.45,1058.55,1064.55,1064.037805,31768,1490,33802353,11539,36.32,8.9,0.55
24-Nov-15,1066,1073.2,1062,1063.9,1067.033108,27969,1039,29843849,10517,37.6,11.2,-2.1
23-Nov-15,1070.85,1075.4,1060,1065.35,1067.243594,29463,1368,31444198,9784,33.21,15.4,-5.5
20-Nov-15,1068.3,1079.75,1060.35,1068.9,1072.30916,61638,2310,66094992,18399,29.85,19.4,0.6
19-Nov-15,1053.25,1070.35,1050.1,1068.55,1062.625755,32794,1332,34847749,9578,29.21,20.25,15.3
18-Nov-15,1061,1066.2,1047,1048.4,1057.083865,67525,1539,71379588,27789,41.15,19.2,-12.6
17-Nov-15,1066,1067,1052,1060.8,1059.574047,75769,2131,80282866,34182,45.11,15,-5.2
16-Nov-15,1049.55,1064,1046.75,1058.05,1058.045212,70711,2018,74815435,25904,36.63,17.25,8.5
13-Nov-15,1052,1059,1040.5,1051.1,1051.282441,61227,2210,64366870,27162,44.36,18.5,-0.9
11-Nov-15,1062,1065,1051.05,1053.9,1055.191409,31289,1284,33015884,15768,50.39,13.95,-8.1
10-Nov-15,1064,1064,1052.1,1054.35,1056.257688,96155,1602,101564458,63562,66.1,11.9,-9.65
9-Nov-15,1066,1069.45,1053.25,1065.75,1059.540499,164091,3762,173861060,61702,37.6,16.2,-0.25
6-Nov-15,1080,1088.4,1077,1080.8,1083.203998,26265,860,28450353,8841,33.66,11.4,0.8
5-Nov-15,1082,1082,1070,1079.15,1077.014359,28206,1120,30378267,8830,31.31,12,-2.85
4-Nov-15,1084,1097.9,1076.5,1082.35,1089.299663,50777,1052,55311369,17313,34.1,21.4,-1.65
3-Nov-15,1087.1,1092,1079.25,1084.2,1084.256983,47793,1100,51819894,22276,46.61,12.75,-2.9
2-Nov-15,1097.05,1097.05,1077,1083.3,1082.374566,57600,1495,62344775,16874,29.3,20.05,-13.75
30-Oct-15,1104,1112,1089.4,1097.05,1099.709945,88728,2420,97575064,29380,33.11,22.6,-6.95
29-Oct-15,1106.7,1114.5,1100,1102.15,1104.863314,59516,1032,65757045,30858,51.85,14.5,-4.55
28-Oct-15,1100,1124.45,1100,1112.25,1116.203547,262308,2254,292789120,43644,16.64,24.45,12.25
27-Oct-15,1095,1114.2,1095,1110.65,1109.015348,322853,4721,358048932,233992,72.48,19.2,15.65
26-Oct-15,1110,1112.5,1097.25,1100.95,1101.051595,269985,3099,297267415,177323,65.68,15.25,-9.05
23-Oct-15,1105,1113.1,1099.85,1107.85,1107.897887,366720,3560,406288313,289370,78.91,13.25,2.85
21-Oct-15,1100,1103.9,1085.3,1094.8,1096.444555,253649,5072,278112065,141384,55.74,18.6,-5.2
